query_index,query_path,query_pid,baseline_best_true_rank,baseline_rank1_correct,aqe_best_true_rank,aqe_rank1_correct,aqe_top20_movement,dba_best_true_rank,dba_rank1_correct,dba_top20_movement,aqe_dba_best_true_rank,aqe_dba_rank1_correct,aqe_dba_top20_movement
586,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0344_c5_f0107267.jpg,344,94,False,996,False,stayed_outside20,156,False,stayed_outside20,1173,False,stayed_outside20
587,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0344_c6_f0082896.jpg,344,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
588,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0346_c1_f0106889.jpg,346,2823,False,2322,False,stayed_outside20,3914,False,stayed_outside20,3515,False,stayed_outside20
589,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0346_c6_f0083673.jpg,346,8,False,16,False,stayed_inside20,1,True,stayed_inside20,3,False,stayed_inside20
590,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0346_c7_f0088327.jpg,346,56,False,117,False,stayed_outside20,72,False,stayed_outside20,115,False,stayed_outside20
591,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0347_c1_f0106817.jpg,347,3,False,1,True,stayed_inside20,2,False,stayed_inside20,1,True,stayed_inside20
592,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0347_c8_f0068504.jpg,347,4,False,9,False,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
593,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0350_c1_f0107514.jpg,350,6385,False,10119,False,stayed_outside20,3086,False,stayed_outside20,3527,False,stayed_outside20
594,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0350_c8_f0063219.jpg,350,203,False,564,False,stayed_outside20,423,False,stayed_outside20,1126,False,stayed_outside20
595,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0351_c1_f0107171.jpg,351,1639,False,1982,False,stayed_outside20,912,False,stayed_outside20,963,False,stayed_outside20
596,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0351_c8_f0067780.jpg,351,2089,False,2611,False,stayed_outside20,4769,False,stayed_outside20,4912,False,stayed_outside20
597,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0352_c1_f0106937.jpg,352,526,False,920,False,stayed_outside20,85,False,stayed_outside20,11,False,outside20_to_inside20
598,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0352_c8_f0063355.jpg,352,33,False,36,False,stayed_outside20,66,False,stayed_outside20,70,False,stayed_outside20
599,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0353_c1_f0106968.jpg,353,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
600,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0353_c8_f0063582.jpg,353,8,False,9,False,stayed_inside20,4,False,stayed_inside20,2,False,stayed_inside20
601,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0354_c1_f0107194.jpg,354,291,False,224,False,stayed_outside20,52,False,stayed_outside20,546,False,stayed_outside20
602,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0354_c2_f0107555.jpg,354,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
603,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0354_c5_f0108450.jpg,354,1,True,2,False,stayed_inside20,1,True,stayed_inside20,5,False,stayed_inside20
604,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0354_c6_f0083294.jpg,354,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
605,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0354_c7_f0088099.jpg,354,9,False,11,False,stayed_inside20,38,False,inside20_to_outside20,10,False,stayed_inside20
606,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0355_c1_f0107560.jpg,355,118,False,122,False,stayed_outside20,17,False,outside20_to_inside20,33,False,stayed_outside20
607,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0355_c2_f0106676.jpg,355,26,False,23,False,stayed_outside20,9,False,outside20_to_inside20,1,True,outside20_to_inside20
608,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0355_c3_f0081368.jpg,355,33,False,175,False,stayed_outside20,76,False,stayed_outside20,2226,False,stayed_outside20
609,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0355_c4_f0075697.jpg,355,2321,False,2054,False,stayed_outside20,1237,False,stayed_outside20,1171,False,stayed_outside20
610,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0356_c1_f0107353.jpg,356,400,False,849,False,stayed_outside20,488,False,stayed_outside20,621,False,stayed_outside20
611,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0356_c2_f0107912.jpg,356,75,False,123,False,stayed_outside20,313,False,stayed_outside20,147,False,stayed_outside20
612,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0356_c3_f0082818.jpg,356,8,False,5,False,stayed_inside20,204,False,inside20_to_outside20,1186,False,inside20_to_outside20
613,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0356_c4_f0077087.jpg,356,103,False,257,False,stayed_outside20,5,False,outside20_to_inside20,77,False,stayed_outside20
614,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0358_c1_f0107737.jpg,358,1290,False,2068,False,stayed_outside20,3742,False,stayed_outside20,4887,False,stayed_outside20
615,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0358_c2_f0111905.jpg,358,151,False,685,False,stayed_outside20,740,False,stayed_outside20,657,False,stayed_outside20
616,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0358_c3_f0089507.jpg,358,125,False,637,False,stayed_outside20,73,False,stayed_outside20,1778,False,stayed_outside20
617,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0358_c4_f0087432.jpg,358,260,False,463,False,stayed_outside20,948,False,stayed_outside20,1277,False,stayed_outside20
618,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0359_c1_f0108020.jpg,359,12,False,362,False,inside20_to_outside20,47,False,inside20_to_outside20,170,False,inside20_to_outside20
619,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0359_c2_f0107444.jpg,359,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
620,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0359_c5_f0109442.jpg,359,1,True,19,False,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
621,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0359_c6_f0085905.jpg,359,35,False,550,False,stayed_outside20,188,False,stayed_outside20,459,False,stayed_outside20
622,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0360_c1_f0108265.jpg,360,2,False,2,False,stayed_inside20,10,False,stayed_inside20,876,False,inside20_to_outside20
623,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0360_c2_f0108020.jpg,360,4,False,2,False,stayed_inside20,3,False,stayed_inside20,2,False,stayed_inside20
624,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0360_c5_f0111016.jpg,360,2,False,2,False,stayed_inside20,2,False,stayed_inside20,2,False,stayed_inside20
625,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0360_c6_f0086405.jpg,360,816,False,1564,False,stayed_outside20,692,False,stayed_outside20,1365,False,stayed_outside20
626,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0361_c1_f0108879.jpg,361,64,False,254,False,stayed_outside20,118,False,stayed_outside20,537,False,stayed_outside20
627,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0361_c2_f0108491.jpg,361,2,False,2,False,stayed_inside20,6,False,stayed_inside20,9,False,stayed_inside20
628,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0361_c5_f0110785.jpg,361,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
629,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0361_c6_f0086861.jpg,361,1003,False,1699,False,stayed_outside20,605,False,stayed_outside20,1277,False,stayed_outside20
630,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0363_c1_f0109091.jpg,363,3,False,3,False,stayed_inside20,3,False,stayed_inside20,5,False,stayed_inside20
631,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0363_c2_f0112990.jpg,363,1,True,1,True,stayed_inside20,3,False,stayed_inside20,3,False,stayed_inside20
632,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0363_c3_f0090302.jpg,363,44,False,840,False,stayed_outside20,37,False,stayed_outside20,673,False,stayed_outside20
633,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0363_c4_f0087731.jpg,363,331,False,805,False,stayed_outside20,391,False,stayed_outside20,543,False,stayed_outside20
634,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0364_c1_f0109014.jpg,364,1790,False,2250,False,stayed_outside20,1339,False,stayed_outside20,1388,False,stayed_outside20
635,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0364_c8_f0070718.jpg,364,26,False,141,False,stayed_outside20,52,False,stayed_outside20,159,False,stayed_outside20
636,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0367_c1_f0109491.jpg,367,59,False,254,False,stayed_outside20,29,False,stayed_outside20,289,False,stayed_outside20
637,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0367_c2_f0109633.jpg,367,3,False,1,True,stayed_inside20,3,False,stayed_inside20,2,False,stayed_inside20
638,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0367_c3_f0084233.jpg,367,124,False,92,False,stayed_outside20,8,False,outside20_to_inside20,8,False,outside20_to_inside20
639,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0367_c4_f0077579.jpg,367,60,False,33,False,stayed_outside20,9,False,outside20_to_inside20,9,False,outside20_to_inside20
640,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0369_c1_f0110100.jpg,369,485,False,936,False,stayed_outside20,745,False,stayed_outside20,1608,False,stayed_outside20
641,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0369_c2_f0109813.jpg,369,1,True,2,False,stayed_inside20,3,False,stayed_inside20,18,False,stayed_inside20
642,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0369_c5_f0111316.jpg,369,3,False,3,False,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
643,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0369_c6_f0088020.jpg,369,83,False,537,False,stayed_outside20,385,False,stayed_outside20,1630,False,stayed_outside20
644,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0371_c1_f0110190.jpg,371,29,False,712,False,stayed_outside20,16,False,outside20_to_inside20,25,False,stayed_outside20
645,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0371_c2_f0114084.jpg,371,9,False,5,False,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
646,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0371_c3_f0091408.jpg,371,1332,False,1796,False,stayed_outside20,1444,False,stayed_outside20,1651,False,stayed_outside20
647,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0371_c4_f0089070.jpg,371,2,False,2,False,stayed_inside20,8,False,stayed_inside20,11,False,stayed_inside20
648,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0372_c1_f0110818.jpg,372,1729,False,10168,False,stayed_outside20,947,False,stayed_outside20,8165,False,stayed_outside20
649,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0372_c8_f0066182.jpg,372,5,False,1,True,stayed_inside20,3,False,stayed_inside20,1,True,stayed_inside20
650,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0375_c1_f0110200.jpg,375,3,False,4,False,stayed_inside20,10,False,stayed_inside20,14,False,stayed_inside20
651,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0375_c2_f0109542.jpg,375,1,True,5,False,stayed_inside20,28,False,inside20_to_outside20,288,False,inside20_to_outside20
652,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0375_c5_f0111900.jpg,375,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
653,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0375_c6_f0088184.jpg,375,71,False,505,False,stayed_outside20,51,False,stayed_outside20,1017,False,stayed_outside20
654,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0376_c1_f0110401.jpg,376,586,False,845,False,stayed_outside20,977,False,stayed_outside20,1233,False,stayed_outside20
655,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0376_c2_f0114155.jpg,376,698,False,1403,False,stayed_outside20,982,False,stayed_outside20,540,False,stayed_outside20
656,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0376_c3_f0091701.jpg,376,1912,False,2201,False,stayed_outside20,578,False,stayed_outside20,296,False,stayed_outside20
657,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0376_c4_f0089675.jpg,376,3458,False,5670,False,stayed_outside20,6081,False,stayed_outside20,6318,False,stayed_outside20
658,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0377_c1_f0110464.jpg,377,859,False,1759,False,stayed_outside20,1420,False,stayed_outside20,1455,False,stayed_outside20
659,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0377_c2_f0114573.jpg,377,25,False,66,False,stayed_outside20,45,False,stayed_outside20,140,False,stayed_outside20
660,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0378_c1_f0110447.jpg,378,2,False,2,False,stayed_inside20,2,False,stayed_inside20,1,True,stayed_inside20
661,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0378_c5_f0112815.jpg,378,4,False,4,False,stayed_inside20,5,False,stayed_inside20,4,False,stayed_inside20
662,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0378_c6_f0088351.jpg,378,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
663,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0379_c1_f0110932.jpg,379,1,True,2,False,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
664,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0379_c5_f0112683.jpg,379,28,False,14,False,outside20_to_inside20,23,False,stayed_outside20,14,False,outside20_to_inside20
665,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0379_c6_f0088539.jpg,379,12,False,18,False,stayed_inside20,7,False,stayed_inside20,3,False,stayed_inside20
666,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0380_c1_f0110981.jpg,380,422,False,393,False,stayed_outside20,282,False,stayed_outside20,484,False,stayed_outside20
667,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0380_c2_f0111163.jpg,380,3,False,10,False,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
668,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0380_c5_f0113432.jpg,380,1,True,4,False,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
669,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0380_c6_f0089461.jpg,380,15,False,50,False,inside20_to_outside20,4,False,stayed_inside20,22,False,inside20_to_outside20
670,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0381_c1_f0110980.jpg,381,361,False,1272,False,stayed_outside20,822,False,stayed_outside20,1466,False,stayed_outside20
671,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0381_c2_f0114863.jpg,381,184,False,396,False,stayed_outside20,231,False,stayed_outside20,553,False,stayed_outside20
672,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0381_c3_f0092660.jpg,381,1194,False,1907,False,stayed_outside20,990,False,stayed_outside20,1429,False,stayed_outside20
673,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0381_c4_f0090550.jpg,381,140,False,118,False,stayed_outside20,17,False,outside20_to_inside20,8,False,outside20_to_inside20
674,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0386_c1_f0111425.jpg,386,11,False,14,False,stayed_inside20,5,False,stayed_inside20,2,False,stayed_inside20
675,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0386_c2_f0111926.jpg,386,2,False,4,False,stayed_inside20,1,True,stayed_inside20,2,False,stayed_inside20
676,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0389_c1_f0111986.jpg,389,11,False,8,False,stayed_inside20,3,False,stayed_inside20,2,False,stayed_inside20
677,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0389_c8_f0068356.jpg,389,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
678,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0390_c1_f0111618.jpg,390,1,True,2,False,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
679,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0390_c2_f0111948.jpg,390,64,False,173,False,stayed_outside20,324,False,stayed_outside20,836,False,stayed_outside20
680,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0391_c1_f0112156.jpg,391,3,False,1,True,stayed_inside20,4,False,stayed_inside20,2,False,stayed_inside20
681,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0391_c8_f0068524.jpg,391,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
682,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0394_c1_f0112052.jpg,394,1868,False,1525,False,stayed_outside20,1427,False,stayed_outside20,1291,False,stayed_outside20
683,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0394_c2_f0116507.jpg,394,1,True,17,False,stayed_inside20,1,True,stayed_inside20,63,False,inside20_to_outside20
684,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0394_c5_f0121707.jpg,394,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
685,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0394_c6_f0100949.jpg,394,1,True,2,False,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
686,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0395_c1_f0112678.jpg,395,229,False,1160,False,stayed_outside20,676,False,stayed_outside20,1595,False,stayed_outside20
687,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0395_c2_f0111697.jpg,395,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
688,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0395_c5_f0114572.jpg,395,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
689,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0395_c6_f0089934.jpg,395,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
690,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0400_c1_f0113071.jpg,400,3094,False,4138,False,stayed_outside20,2354,False,stayed_outside20,4762,False,stayed_outside20
691,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0400_c8_f0069409.jpg,400,5,False,5,False,stayed_inside20,10,False,stayed_inside20,6,False,stayed_inside20
692,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0405_c1_f0114929.jpg,405,3,False,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
693,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0405_c2_f0119076.jpg,405,180,False,307,False,stayed_outside20,83,False,stayed_outside20,363,False,stayed_outside20
694,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0405_c5_f0124264.jpg,405,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
695,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0405_c6_f0103769.jpg,405,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
696,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0405_c7_f0106282.jpg,405,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
697,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0409_c1_f0115442.jpg,409,498,False,855,False,stayed_outside20,964,False,stayed_outside20,1267,False,stayed_outside20
