baseline_false_path,baseline_false_pid,baseline_false_visual_similarity,best_true_path,best_true_rank_after,best_true_rank_before,best_true_visual_similarity,false_semantic_adjustment,funnel_stage,query_index,query_path,query_pid,semantic_corrected_rank1,true_in_ambiguity,true_in_top20,true_minus_false_visual_gap,true_semantic_adjustment
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4605_c8_f0114472.jpg,4605,0.8285515308380127,,,,,,B,737,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0431_c8_f0075714.jpg,431,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0240_c1_f0095095.jpg,240,0.8668069839477539,,,,,,B,738,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0433_c1_f0119694.jpg,433,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0230_c6_f0072482.jpg,230,0.820969820022583,,,,,,C,741,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0433_c6_f0108318.jpg,433,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0565_c1_f0149908.jpg,565,0.8969712257385254,,,,,,C,742,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0434_c1_f0119543.jpg,434,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0565_c5_f0152920.jpg,565,0.8235692977905273,,,,,,C,743,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0434_c2_f0119056.jpg,434,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6476_c8_f0044909.jpg,6476,0.7788701057434082,,,,,,B,744,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0434_c3_f0094843.jpg,434,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1750_c4_f0113748.jpg,1750,0.8412892818450928,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0434_c3_f0094723.jpg,3,3,0.8248187899589539,1.0,F,745,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0434_c4_f0089329.jpg,434,False,True,True,-0.016470491886138916,1.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0042_c1_f0058758.jpg,42,0.7815403938293457,,,,,,B,746,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0442_c1_f0120419.jpg,442,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4374_c6_f0088849.jpg,4374,0.723210334777832,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0442_c3_f0102089.jpg,1,6,0.7114699482917786,-0.5,E,747,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0442_c2_f0124749.jpg,442,True,True,True,-0.011740386486053467,0.5
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0651_c3_f0147305.jpg,651,0.7509560585021973,,,,,,B,748,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0442_c3_f0102329.jpg,442,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1555_c4_f0083770.jpg,1555,0.7991594076156616,,,,,,B,749,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0442_c4_f0100317.jpg,442,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0601_c1_f0156987.jpg,601,0.8929219245910645,,,,,,B,750,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0444_c1_f0121197.jpg,444,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0066_c6_f0041122.jpg,66,0.8117637634277344,,,,,,C,753,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0444_c6_f0098403.jpg,444,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0554_c1_f0146628.jpg,554,0.8391836285591125,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0449_c8_f0078057.jpg,3,3,0.8209037780761719,0.0,F,754,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0449_c1_f0121898.jpg,449,False,True,True,-0.018279850482940674,0.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0334_c7_f0102059.jpg,334,0.8905969262123108,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0449_c1_f0121538.jpg,2,2,0.876714825630188,-0.5,F,755,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0449_c8_f0078297.jpg,449,False,True,True,-0.013882100582122803,-0.5
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0529_c1_f0135498.jpg,529,0.8411775827407837,,,,,,B,756,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0451_c1_f0122280.jpg,451,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0256_c2_f0096877.jpg,256,0.9211350679397583,,,,,,C,757,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0451_c2_f0127625.jpg,451,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0591_c1_f0155086.jpg,591,0.8277426958084106,,,,,,B,758,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0453_c1_f0123255.jpg,453,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4459_c6_f0101079.jpg,4459,0.8240772485733032,,,,,,B,759,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0453_c2_f0127340.jpg,453,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0311_c6_f0080599.jpg,311,0.7950951457023621,,,,,,C,760,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0455_c1_f0123346.jpg,455,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0726_c2_f0182272.jpg,726,0.7935629487037659,,,,,,C,761,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0455_c2_f0123223.jpg,455,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0314_c4_f0072929.jpg,314,0.8137333393096924,,,,,,B,762,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0455_c3_f0098978.jpg,455,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0691_c2_f0172203.jpg,691,0.7748957872390747,,,,,,C,763,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0457_c1_f0123889.jpg,457,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0560_c8_f0105082.jpg,560,0.743915319442749,,,,,,B,764,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0457_c8_f0080969.jpg,457,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0334_c1_f0105978.jpg,334,0.8871885538101196,,,,,,C,765,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0459_c1_f0124423.jpg,459,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0334_c5_f0116797.jpg,334,0.8658232688903809,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0459_c8_f0080549.jpg,1,3,0.8532214164733887,-1.0,E,766,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0459_c7_f0106449.jpg,459,True,True,True,-0.012601852416992188,1.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0334_c5_f0116797.jpg,334,0.8696384429931641,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0459_c7_f0106209.jpg,4,4,0.8602820634841919,0.0,F,767,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0459_c8_f0080189.jpg,459,False,True,True,-0.009356379508972168,0.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0340_c1_f0106119.jpg,340,0.7994091510772705,,,,,,C,768,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0460_c1_f0124525.jpg,460,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4563_c8_f0103072.jpg,4563,0.7646671533584595,,,,,,C,769,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0460_c8_f0081416.jpg,460,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0409_c1_f0115802.jpg,409,0.9280868172645569,,,,,,B,770,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0461_c1_f0124823.jpg,461,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0247_c2_f0100231.jpg,247,0.7756294012069702,,,,,,C,771,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0461_c2_f0123992.jpg,461,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6008_c8_f0031054.jpg,6008,0.7922517657279968,,,,,,B,772,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0461_c3_f0099292.jpg,461,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0380_c1_f0110501.jpg,380,0.931271493434906,,,,,,B,773,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0462_c1_f0124357.jpg,462,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0828_c2_f0211258.jpg,828,0.7960872054100037,,,,,,C,774,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0462_c2_f0125093.jpg,462,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0760_c1_f0190565.jpg,760,0.8589600324630737,,,,,,B,775,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0466_c1_f0125225.jpg,466,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0066_c2_f0062932.jpg,66,0.7613123059272766,,,,,,B,776,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0466_c2_f0129039.jpg,466,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0412_c3_f0097538.jpg,412,0.819137692451477,,,,,,B,777,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0466_c3_f0106725.jpg,466,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0240_c4_f0064770.jpg,240,0.8344353437423706,,,,,,C,778,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0466_c4_f0104421.jpg,466,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0416_c1_f0119065.jpg,416,0.8499869108200073,,,,,,B,779,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0467_c1_f0125435.jpg,467,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0050_c2_f0064078.jpg,50,0.8041077256202698,,,,,,B,780,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0467_c2_f0129511.jpg,467,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0204_c1_f0090990.jpg,204,0.9422959089279175,,,,,,B,781,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0468_c1_f0125465.jpg,468,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0849_c2_f0219593.jpg,849,0.8496700525283813,,,,,,B,782,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0468_c2_f0125559.jpg,468,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0703_c6_f0153200.jpg,703,0.7670046091079712,,,,,,B,784,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0468_c6_f0104083.jpg,468,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0705_c1_f0175388.jpg,705,0.8196429014205933,,,,,,B,785,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0469_c1_f0125156.jpg,469,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0076_c6_f0053532.jpg,76,0.824560821056366,,,,,,C,787,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0469_c6_f0113372.jpg,469,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6158_c8_f0049925.jpg,6158,0.7633130550384521,,,,,,C,788,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0470_c1_f0125183.jpg,470,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6172_c8_f0051625.jpg,6172,0.7761032581329346,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0470_c1_f0125423.jpg,1,3,0.7618227005004883,0.0,E,789,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0470_c5_f0127367.jpg,470,True,True,True,-0.014280557632446289,1.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4632_c6_f0146074.jpg,4632,0.8602265119552612,,,,,,B,790,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0470_c6_f0103164.jpg,470,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0149_c1_f0081209.jpg,149,0.9163417220115662,,,,,,B,791,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0471_c1_f0125828.jpg,471,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0128_c2_f0079882.jpg,128,0.7884374260902405,,,,,,B,792,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0471_c2_f0125520.jpg,471,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0051_c4_f0030590.jpg,51,0.8093404173851013,,,,,,B,793,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0471_c3_f0099004.jpg,471,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0601_c1_f0157107.jpg,601,0.7913493514060974,,,,,,C,794,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0479_c1_f0126547.jpg,479,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6299_c8_f0065882.jpg,6299,0.7852195501327515,,,,,,C,796,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0479_c5_f0128299.jpg,479,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0220_c1_f0093316.jpg,220,0.8219742774963379,,,,,,B,799,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0482_c1_f0127523.jpg,482,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6391_c8_f0081087.jpg,6391,0.7711188793182373,,,,,,B,801,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0484_c1_f0127270.jpg,484,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0125_c2_f0081811.jpg,125,0.805829644203186,,,,,,B,802,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0484_c2_f0130842.jpg,484,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0587_c1_f0154086.jpg,587,0.8116496801376343,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0486_c6_f0116907.jpg,3,5,0.798003077507019,0.0,F,803,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0486_c1_f0128066.jpg,486,False,True,True,-0.013646602630615234,1.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0494_c6_f0116811.jpg,494,0.9283561110496521,,,,,,C,806,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0486_c6_f0116787.jpg,486,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\2557_c7_f0085499.jpg,2557,0.8619202375411987,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0488_c2_f0128017.jpg,2,2,0.8504528999328613,1.0,F,807,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0488_c1_f0128092.jpg,488,False,True,True,-0.011467337608337402,1.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0537_c5_f0146659.jpg,537,0.8461530804634094,,,,,,C,809,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0488_c5_f0129517.jpg,488,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0467_c1_f0125315.jpg,467,0.8510817289352417,,,,,,B,811,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0492_c1_f0128761.jpg,492,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0467_c2_f0129271.jpg,467,0.837752640247345,,,,,,C,812,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0492_c2_f0132354.jpg,492,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1750_c3_f0118628.jpg,1750,0.879661500453949,,,,,,B,813,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0492_c3_f0109808.jpg,492,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0752_c4_f0166211.jpg,752,0.8323014974594116,,,,,,B,814,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0492_c4_f0107470.jpg,492,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0758_c1_f0190009.jpg,758,0.8479784727096558,,,,,,B,815,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0494_c1_f0128933.jpg,494,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6224_c8_f0056324.jpg,6224,0.8493468165397644,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0494_c2_f0132727.jpg,2,2,0.8461520671844482,1.0,F,817,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0494_c5_f0137332.jpg,494,False,True,True,-0.003194749355316162,1.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0486_c6_f0116907.jpg,486,0.8801469206809998,,,,,,B,818,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0494_c6_f0116931.jpg,494,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0592_c1_f0154987.jpg,592,0.8528221845626831,,,,,,B,819,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0495_c1_f0128679.jpg,495,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0849_c5_f0221367.jpg,849,0.8444925546646118,,,,,,B,820,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0495_c2_f0132992.jpg,495,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0691_c1_f0172431.jpg,691,0.8023538589477539,,,,,,C,821,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0497_c1_f0129209.jpg,497,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0092_c2_f0073765.jpg,92,0.801443338394165,,,,,,C,822,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0497_c2_f0129186.jpg,497,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0537_c5_f0146659.jpg,537,0.8291400671005249,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0499_c2_f0133956.jpg,1,2,0.824968159198761,-1.0,E,825,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0499_c5_f0139916.jpg,499,True,True,True,-0.004171907901763916,1.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0288_c1_f0099003.jpg,288,0.7945263385772705,,,,,,B,827,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0500_c1_f0129754.jpg,500,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0631_c5_f0170597.jpg,631,0.7968569993972778,,,,,,C,829,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0500_c5_f0139946.jpg,500,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0644_c6_f0152321.jpg,644,0.8064724206924438,,,,,,B,830,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0500_c6_f0118591.jpg,500,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0741_c1_f0185934.jpg,741,0.7539416551589966,,,,,,B,831,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0501_c1_f0129872.jpg,501,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4654_c6_f0150454.jpg,4654,0.7970538139343262,,,,,,C,834,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0501_c6_f0108325.jpg,501,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0509_c1_f0131176.jpg,509,0.792510986328125,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0503_c8_f0085348.jpg,1,2,0.7849500775337219,-0.5,E,835,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0503_c1_f0130063.jpg,503,True,True,True,-0.007560908794403076,0.5
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6362_c8_f0072229.jpg,6362,0.8217464685440063,,,,,,C,836,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0503_c8_f0085828.jpg,503,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4332_c8_f0058166.jpg,4332,0.8430025577545166,,,,,,B,838,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0506_c8_f0087155.jpg,506,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\3410_c8_f0035777.jpg,3410,0.848529040813446,,,,,,B,839,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0508_c1_f0131093.jpg,508,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0416_c2_f0126014.jpg,416,0.7899124622344971,,,,,,B,840,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0508_c2_f0135107.jpg,508,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4066_c7_f0041534.jpg,4066,0.8334127068519592,,,,,,B,841,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0508_c3_f0112499.jpg,508,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\2012_c4_f0183175.jpg,2012,0.8527765274047852,,,,,,B,842,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0508_c4_f0109923.jpg,508,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\3354_c6_f0044052.jpg,3354,0.8504607677459717,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0509_c4_f0100816.jpg,10,10,0.8319790363311768,1.0,F,844,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0509_c2_f0131630.jpg,509,False,True,True,-0.018481731414794922,1.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0200_c6_f0067466.jpg,200,0.854456901550293,,,,,,C,845,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0509_c3_f0106517.jpg,509,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4280_c8_f0051924.jpg,4280,0.861343264579773,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0509_c2_f0131030.jpg,8,8,0.8448160886764526,1.0,F,846,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0509_c4_f0100696.jpg,509,False,True,True,-0.016527175903320312,1.0
